0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02
(-1.2064218036705024e-08-8.59659944175694e-09j),(2.326119325809941e-07+1.4418922110144308e-07j),(-1.831341538956299e-08+5.0439005414524814e-09j),(6.782737440972021e-06-8.21103864015111e-06j),(1.7619298350882508e-08+4.395084476111798e-08j),(8.458434610675081e-11-1.0966982312428883e-10j),(-9.477264698558292e-10-2.390225063574097e-09j),(1.8981081165014168e-10-9.755594257108125e-11j),(3.014315471985863e-05-2.6902824916631762e-05j),(3.6218138963921507e-10-1.8494255775234437e-10j),(2.4537551159229593e-09-5.757932950045312e-11j),(-2.4353264010508017e-05-6.283027454402545e-05j),(-1.9133701577081165e-09-2.0308463368454e-09j),(-3.966263479755384e-10+6.267598262753821e-10j),(-1.571422508547199e-10+4.788269827978315e-09j),(6.818154655784925e-10-3.0823584500597043e-09j)
(-5.775039521471739e-09-1.2344397708064333e-08j),(1.8632657161608968e-07+2.408011196498461e-07j),(-1.725862015298932e-08-2.6049052911486794e-09j),(8.372013616157466e-06-5.373745793295757e-06j),(3.0869958067912807e-09+4.421026572855659e-08j),(1.2846238986321437e-10-6.088255987441287e-11j),(-2.188835870045072e-10-2.76529999152385e-09j),(2.1052464629554516e-10-2.166859478878297e-11j),(3.674399143269641e-05-1.977423513464373e-05j),(4.189466453887632e-10-6.746177705227389e-11j),(2.3875684696398214e-09+8.284583615967856e-10j),(-3.2084054884295584e-06-6.387359128309064e-05j),(-1.1669224158450813e-09-2.630211560517192e-09j),(-5.546837174081163e-10+4.724043979524883e-10j),(-1.7587195153312462e-09+4.519852391026845e-09j),(1.5465324421239733e-09-2.937020880012817e-09j)
(1.4597990127468983e-09-1.4303796598310434e-08j),(1.1194610842564545e-07+2.9831327018764266e-07j),(-1.3970618825425342e-08-1.0047984441364098e-08j),(8.939173342989282e-06-1.7568311268099207e-06j),(-1.2251779291771416e-08+3.9238056472824354e-08j),(1.4562550074766465e-10+3.2057200945119344e-12j),(5.47076008665799e-10-2.860013949105881e-09j),(2.053344977359164e-10+5.865398087761446e-11j),(4.0002036996778804e-05-1.0725846786133298e-05j),(4.4129327660612273e-10+5.4651737913347986e-11j),(2.005012619162073e-09+1.6572353531496963e-09j),(1.832673215502697e-05-6.131743412948211e-05j),(-2.3595519966578367e-10-2.9573937172873587e-09j),(-6.777360252937775e-10+2.761983518236049e-10j),(-3.197977461069635e-09+3.72623373353793e-09j),(2.345974726023922e-09-2.5690572775525782e-09j)
(8.367294773515671e-09-1.405946711377136e-08j),(1.9188308884212137e-08+3.0824100662541086e-07j),(-8.932646370989955e-09-1.6238579708245522e-08j),(8.437323914930264e-06+2.1567546990738697e-06j),(-2.6440661365460124e-08+2.9724814719518844e-08j),(1.3075751027985076e-10+6.909263342369076e-11j),(1.277785370136679e-09-2.6448111572105194e-09j),(1.7442840484868097e-10+1.3313003253611584e-10j),(3.964323547907296e-05-6.202634621557495e-07j),(4.275902748963282e-10+1.703874317475744e-10j),(1.3388720002467924e-09+2.316115317169176e-09j),(3.885133013732496e-05-5.515983836891103e-05j),(7.800964649866624e-10-2.9570201004137005e-09j),(-7.547727851212455e-10+5.89422937750943e-11j),(-4.305742095460347e-09+2.4850665491978595e-09j),(2.9939019843574376e-09-2.024094609045457e-09j)
(1.3738904502225912e-08-1.1511374936335478e-08j),(-7.946798294748541e-08+2.700196070018452e-07j),(-2.793872321746223e-09-2.0260339345228222e-08j),(6.950711878579391e-06+5.83916913694948e-06j),(-3.772099465334422e-08+1.694756282522262e-08j),(8.49719757510022e-11+1.2258928121232838e-10j),(1.89173462851623e-09-2.133710025792139e-09j),(1.2114402849111776e-10+1.912726026331469e-10j),(3.577409731474385e-05+9.617601978762671e-06j),(3.784625520588937e-10+2.7164022786527085e-10j),(4.610486502848852e-10+2.7093695372234497e-09j),(5.698459175023018e-05-4.537752253842827e-05j),(1.7665843828327338e-09-2.610160359464449e-09j),(-7.798075727369403e-10-1.568216488681252e-10j),(-4.9466702931817995e-09+9.279720529752758e-10j),(3.4186851691324684e-09-1.3705547543646928e-09j)
(1.6658326681368418e-08-6.9505967808134235e-09j),(-1.7026430939768915e-07+1.9048002521724744e-07j),(3.685274847862212e-09-2.144231432594439e-08j),(4.667967732522536e-06+8.795993738044599e-06j),(-4.4771199988230466e-08+2.50998884318817e-09j),(1.6350081820368362e-11+1.5093332123480234e-10j),(2.3155482460542465e-09-1.384807333554634e-09j),(5.216167532495825e-11+2.254283508955168e-10j),(2.8838992259450923e-05+1.915243669805088e-05j),(2.9690171869753923e-10+3.5256471155537253e-10j),(-5.247984854533442e-10+2.7706297254929098e-09j),(7.138376176476003e-05-3.217352201672902e-05j),(2.605158345747111e-09-1.937754002342039e-09j),(-7.510051969177555e-10-3.524195547204217e-10j),(-5.0356917905080766e-09-7.748121076714955e-10j),(3.583861455017909e-09-6.773810054133138e-10j)
(1.6678887811922294e-08-1.043182712581132e-09j),(-2.3965718716545373e-07+8.249553961428958e-08j),(9.686529680105405e-09-1.9495441782030393e-08j),(1.8499551511616735e-06+1.0629379964657603e-05j),(-4.67629707261233e-08-1.1940422594482049e-08j),(-6.11726274561952e-11+1.4503963239602295e-10j),(2.5037170005229535e-09-4.866004120304322e-10j),(-2.3804016605433365e-11+2.3119684644171968e-10j),(1.9527943745353487e-05+2.728927396392061e-05j),(1.8783873224790803e-10+4.0839277158228893e-10j),(-1.4946746153154792e-09+2.4739843417769366e-09j),(8.08164750838425e-05-1.6207699001466625e-05j),(3.188904213963839e-09-1.0001844081972493e-09j),(-6.72051177854757e-10-5.165210711729141e-10j),(-4.548251123421226e-09-2.4317499414726228e-09j),(3.49578946447126e-09+4.427764715546254e-12j)
(1.3889737202874477e-08+5.282334673682602e-09j),(-2.760633506120711e-07-3.6897169380892956e-08j),(1.4423716151466497e-08-1.4622572439795766e-08j),(-1.194211698871555e-06+1.1082024958449753e-05j),(-4.33372494406388e-08-2.4900778922203172e-08j),(-1.3099921251978928e-10+1.0346963580856365e-10j),(2.4472286803710293e-09+4.6212201730059756e-10j),(-9.71056355180314e-11+2.075657340568372e-10j),(8.675622949898472e-06+3.343426647517954e-05j),(5.879322993494413e-11+4.343972737078108e-10j),(-2.320779791101236e-09+1.8388990888589577e-09j),(8.430979182761595e-05+1.3522227035009747e-06j),(3.4337287696024615e-09+1.0807967343338082e-10j),(-5.493568578718094e-10-6.442932019142435e-10j),(-3.5259706986270934e-09-3.851563975578057e-09j),(3.1975691296186513e-09+6.514122509126378e-10j)
(8.857313130989552e-09+1.0989339243716734e-08j),(-2.719534220379371e-07-1.489582389646212e-07j),(1.7270902020513892e-08-7.519991150017422e-09j),(-4.126092511162782e-06+1.0068599112112906e-05j),(-3.463779372203326e-08-3.5079954612233666e-08j),(-1.7638428281629486e-10+3.22474009323032e-11j),(2.165994155138713e-09+1.3667483792530688e-09j),(-1.5773678264833812e-10+1.5730793466932207e-10j),(-2.8153131376834155e-06+3.7046106253911266e-05j),(-7.961353427261819e-11+4.262318836800587e-10j),(-2.8867150848907105e-09+9.306148902036226e-10j),(8.134407896028604e-05+1.900957041156809e-05j),(3.2921003176019736e-09+1.2664735620253608e-09j),(-3.9226667508248915e-10-7.354452883710823e-10j),(-2.0722368962378433e-09-4.864696105891474e-09j),(2.7497337761377408e-09+1.2603589772695649e-09j)
(2.4868991759737305e-09+1.5088283800539547e-08j),(-2.2583179457752975e-07-2.3629486017766456e-07j),(1.78753149172257e-08+7.53884793245343e-10j),(-6.605493411133982e-06+7.697157448474386e-06j),(-2.142548148336886e-08-4.141504416313606e-08j),(-1.8458397505749688e-10-5.582046383775849e-11j),(1.6944055288501384e-09+2.142123540104611e-09j),(-1.9766216948396704e-10+8.645717313468424e-11j),(-1.4021431211381516e-05+3.7658543466092825e-05j),(-2.1517263327375825e-10+3.8104512810271776e-10j),(-3.104648203566645e-09-1.4552204112165662e-10j),(7.201544650821488e-05+3.525887043231142e-05j),(2.758452271542114e-09+2.3423217692769685e-09j),(-2.104412207603395e-10-7.888446847953783e-10j),(-3.4313448037735745e-10-5.344201217852247e-09j),(2.2086863643831276e-09+1.8338840809288019e-09j)
(-4.142947041355286e-09+1.6786855682012215e-08j),(-1.4314639630122796e-07-2.8597142873749544e-07j),(1.619778970695518e-08+8.984962152823678e-09j),(-8.332497669988178e-06+4.269954656946992e-06j),(-5.148780379052829e-09-4.314940826603756e-08j),(-1.494498954005352e-10-1.4241215619711622e-10j),(1.0699849962838837e-09+2.7146612584167896e-09j),(-2.107251501538098e-10+4.2099256595407286e-12j),(-2.4034747013962448e-05+3.498861636436742e-05j),(-3.3468368086436727e-10+3.0078346019599825e-10j),(-2.927852291100972e-09-1.2566147056778431e-09j),(5.708638691143941e-05+4.888509342080551e-05j),(1.8740815471598235e-09+3.2046924884846487e-09j),(-1.3236042852362141e-11-8.004242139769801e-10j),(1.469961020915461e-09-5.220584873146672e-09j),(1.609294673886596e-09+2.36518658036095e-09j)
(-9.948033789649979e-09+1.5650273429541276e-08j),(-3.552460744963939e-08-2.9166403214242353e-07j),(1.2471170709639474e-08+1.5991974702688283e-08j),(-9.092697330575406e-06+2.488643843463613e-07j),(1.2173132110387906e-08-3.999499814299574e-08j),(-7.365568389514701e-11-2.076834154858179e-10j),(3.3471132207102007e-10+3.021969647468829e-09j),(-1.9457413414395094e-10-7.781468712924893e-11j),(-3.2009831195442855e-05+2.9070803816858836e-05j),(-4.265129562184991e-10+1.919088112075436e-10j),(-2.3593823160491267e-09-2.2575560552761345e-09j),(3.788528848474691e-05+5.9109342802671624e-05j),(7.231542120200539e-10+3.740110505764965e-09j),(1.8988224656548735e-10-7.636992126345277e-10j),(3.160531931291548e-09-4.492147419046703e-09j),(9.599564541186272e-10+2.8279213570786447e-09j)
(-1.400735646087483e-08+1.1734129701339648e-08j),(8.123740967517543e-08-2.541268854556658e-07j),(7.138526596545261e-09+2.076582384098616e-08j),(-8.787775679552969e-06-3.815894323602288e-06j),(2.8279942475719608e-08-3.229352776349927e-08j),(3.1009447759516995e-11-2.336274787492946e-10j),(-4.5691086454989686e-10+3.0218596413287587e-09j),(-1.5150535734381468e-10-1.4744912487901615e-10j),(-3.7232705443423415e-05+2.0331950631049193e-05j),(-4.814781448357003e-10+6.596680027875377e-11j),(-1.4546346293283177e-09-3.0112325928874546e-09j),(1.607986458816346e-05+6.554646717695981e-05j),(-5.729738992895838e-10+3.867029742592104e-09j),(3.8816842900973727e-10-6.735480074152758e-10j),(4.530507109654291e-09-3.2269455615597508e-09j),(2.5153859395042303e-10+3.1781940133921796e-09j)
(-1.5719112828788717e-08+5.623995004512599e-09j),(1.8949125938424985e-07-1.8025325966794626e-07j),(8.104629186957051e-10+2.2587790265757126e-08j),(-7.44322354140847e-06-7.375155387876773e-06j),(4.109091995244505e-08-2.1022734877783794e-08j),(1.4455153893981834e-10-2.0858808862066555e-10j),(-1.2318443174178947e-09+2.7015713800304615e-09j),(-8.789414318540022e-11-1.93781335138527e-10j),(-3.920892309881884e-05+9.557421427001875e-06j),(-4.946740738993932e-10-6.382102114524378e-11j),(-3.1636774595622813e-10-3.406261283109078e-09j),(-6.595053944347879e-06+6.804048174180348e-05j),(-1.869638039930745e-09+3.54870330053173e-09j),(5.692718515258788e-10-5.315831092489125e-10j),(5.413388038415627e-09-1.5570898519031736e-09j),(-5.230643376319699e-10+3.364505005416474e-09j)
(-1.489931942845381e-08-1.659707985763164e-09j),(2.720101023904351e-07-8.161231808579397e-08j),(-5.75908001522695e-09+2.114329102076081e-08j),(-5.198575760244115e-06-9.961828307078957e-06j),(4.9037088301846874e-08-7.588362739550635e-09j),(2.426423687655142e-10-1.3138367532349366e-10j),(-1.9045027039299295e-09+2.0870348228526907e-09j),(-1.3648088428667835e-11-2.0913449355938188e-10j),(-3.775307431164501e-05-2.23820298342196e-06j),(-4.662836049350259e-10-1.8546372393154957e-10j),(9.164379085238178e-10-3.373514870579338e-09j),(-2.8554833977657354e-05+6.64963559697997e-05j),(-3.0143561684826948e-09+2.7990782417988732e-09j),(7.190415997219582e-10-3.467819075052669e-10j),(5.694517909686932e-09+3.3518685244368947e-10j),(-1.3459167719645553e-09+3.342870313304252e-09j)
(-1.1780866646980607e-08-8.86061837947612e-09j),(3.1450608629740726e-07+2.7136121807735272e-08j),(-1.172898441967995e-08+1.66073716357142e-08j),(-2.2903643672474646e-06-1.1246667141248448e-05j),(5.119906160515129e-08+6.489486423220009e-09j),(3.0089043180351604e-10-1.1942395615005064e-11j),(-2.3940748266815685e-09+1.2429934524934836e-09j),(5.870390279807397e-11-1.9195348190208255e-10j),(-3.304409386892788e-05-1.3976396485600956e-05j),(-3.9923349340018615e-10-2.903180120742583e-10j),(2.0851730626640226e-09-2.8973677407486313e-09j),(-4.845435487674318e-05+6.081593525638904e-05j),(-3.864623614580272e-09+1.6845829724005143e-09j),(8.230278020472343e-10-1.3615963287448694e-10j),(5.325190046001153e-09+2.2366867392589984e-09j),(-2.1623078786304927e-09+3.090891102614319e-09j)
(-6.925583941597559e-09-1.4711213756631672e-08j),(3.083647972670152e-07+1.301647273043263e-07j),(-1.628208869345942e-08+9.643117428188102e-09j),(9.666574631671556e-07-1.1068712194878368e-05j),(4.729808881234397e-08+1.9804710124468833e-08j),(3.0107098162087814e-10+1.2969416494150707e-10j),(-2.64515188568973e-09+2.655427642865637e-10j),(1.1738185327610546e-10-1.4571698186818923e-10j),(-2.560523651426046e-05-2.464980099334618e-05j),(-2.9989606572513435e-10-3.7366012055705677e-10j),(3.03229924283433e-09-2.0202571351415963e-09j),(-6.514444141357511e-05+5.098158370212175e-05j),(-4.3050695784367326e-09+3.184020424209521e-10j),(8.6982633884123e-10+8.02061287161388e-11j),(4.331327286234087e-09+3.927813036790157e-09j),(-2.8866638339518847e-09+2.6163745733279015e-09j)
(-1.1023230322306487e-09-1.813825406065858e-08j),(2.5280178652311956e-07+2.1280593476219752e-07j),(-1.877184981155108e-08+1.2994684280658181e-09j),(4.202158101195335e-06-9.449873804840913e-06j),(3.767427903779481e-08+3.110833330479497e-08j),(2.349805576926873e-10+2.6549715247124415e-10j),(-2.6380632566034127e-09-7.360157861918121e-10j),(1.5234993937048465e-10-7.958953688039616e-11j),(-1.619605213813649e-05-3.339026869978361e-05j),(-1.757544749083683e-10-4.3199105733229014e-10j),(3.6226255168630398e-09-8.394878543771536e-10j),(-7.756966791303985e-05+3.724207578049012e-05j),(-4.263585002931091e-09-1.1501717393846695e-09j),(8.542369225237712e-10+2.8309864178598766e-10j),(2.811863715832638e-09+5.207639003817502e-09j),(-3.4264577740173763e-09+1.9559336329364925e-09j)
(4.819024871217797e-09-1.8449218351201213e-08j),(1.5548658247859663e-07+2.6380945963387216e-07j),(-1.883851976634923e-08-7.183032503258376e-09j),(7.023575732718052e-06-6.598438794201134e-06j),(2.3313376227457836e-08+3.926470957320595e-08j),(1.0807223140560266e-10+3.657318397577808e-10j),(-2.384242109833088e-09-1.6551720733954293e-09j),(1.5843329183836545e-10-5.521576523179001e-12j),(-5.659696066160685e-06-3.947844826580557e-05j),(-3.5060199062777675e-11-4.6123689510671186e-10j),(3.762462844516428e-09+5.024218609399906e-10j),(-8.472526654843064e-05+2.0286767686611002e-05j),(-3.7219222392828038e-09-2.5531034018799707e-09j),(7.792464379040474e-10+4.5885026910326103e-10j),(9.293478732163201e-10+5.917853679239334e-09j),(-3.7103269633120072e-09+1.166842593030441e-09j)
(9.96563437204924e-09-1.548895727429425e-08j),(3.130318572469569e-08+2.7689851784507934e-07j),(-1.6442691493169404e-08-1.458850510462868e-08j),(9.064196225105324e-06-2.8934507725563444e-06j),(5.851706969542417e-09+4.3299406857181666e-08j),(-6.133212937571516e-11+4.040668122865124e-10j),(-1.913353533220465e-09-2.4030110084057886e-09j),(1.3524260782631456e-10+6.291729625728061e-11j),(5.193447387581289e-06-4.234008452450138e-05j),(1.1326621665953954e-10-4.5667236359334057e-10j),(3.413392197782978e-09+1.8351442155250146e-09j),(-8.576214201140267e-05+1.2904370385025009e-06j),(-2.7200238871937906e-09-3.7224100676479453e-09j),(6.545916191502185e-10+6.00691840066107e-10j),(-1.1070871851530922e-09+5.961580170720186e-09j),(-3.7118052502752575e-09+3.131337195520382e-10j)
(1.3573719331514203e-08-9.715719895076294e-09j),(-1.0028963765380803e-07+2.5128887075993054e-07j),(-1.183263588705442e-08-1.9896855297868416e-08j),(1.0039270899914996e-05+1.1631757819076545e-06j),(-1.2561739021393979e-08+4.259369011199409e-08j),(-2.436133735752101e-10+3.645131781357767e-10j),(-1.261630249015934e-09-2.912528552324752e-09j),(8.900739524184855e-11+1.136327881918666e-10j),(1.5610310141218765e-05-4.157916818888497e-05j),(2.581932366617808e-10-4.149072371800601e-10j),(2.600729865095665e-09+2.9818453188168975e-09j),(-8.023278822607455e-05-1.8219893879156315e-05j),(-1.354703513115269e-09-4.50991485584189e-09j),(4.933816561524856e-10+7.078302487715628e-10j),(-3.0655224679603567e-09+5.317757992868079e-09j),(-3.4538526203337183e-09-5.46470570132715e-10j)
(1.5112842408594513e-08-2.138599642799105e-09j),(-2.184447497044345e-07+1.9125843925662457e-07j),(-5.506727269613553e-09-2.239463783398641e-08j),(9.793254159892723e-06+5.026437702783823e-06j),(-2.957725692820728e-08+3.7101651882128694e-08j),(-4.033590210488837e-10+2.443730333473309e-10j),(-4.723138337239913e-10-3.1377008414060164e-09j),(2.8924884708444426e-11+1.376243047037384e-10j),(2.485053276453577e-05-3.706434470024844e-05j),(3.873412712571062e-10-3.354267187617417e-10j),(1.4118147929893283e-09+3.782866429503824e-09j),(-6.836054162295334e-05-3.6626749421252606e-05j),(2.302417010136592e-10-4.805361369026521e-09j),(3.0734488135473663e-10+7.806980734764686e-10j),(-4.717332623478569e-09+4.043549332067547e-09j),(-2.997196960802855e-09-1.3660115201627983e-09j)
(1.4372412196803397e-08+5.883538557089777e-09j),(-3.040404620730138e-07+1.0520955406663481e-07j),(1.7978791790305326e-09-2.174711812442014e-08j),(8.322990616602119e-06+8.197292265493899e-06j),(-4.303373385004534e-08+2.7421284604361077e-08j),(-5.048610654754129e-10+5.70747823455528e-11j),(3.963752464046333e-10-3.053275178429454e-09j),(-3.2310521584760574e-11+1.3055940364291828e-10j),(3.21593172514174e-05-2.9032190511261713e-05j),(4.872642017146726e-10-2.2271905372245262e-10j),(-1.1443547917956929e-11+4.1168140665042004e-09j),(-5.1163673513314765e-05-5.2498612643666176e-05j),(1.8575530557286135e-09-4.551544420956579e-09j),(1.0496811197414339e-10+8.189072279908535e-10j),(-5.864209632268404e-09+2.2711463828325807e-09j),(-2.412762456315623e-09-2.110299644948811e-09j)
(1.1478268234171484e-08+1.2917459984937452e-08j),(-3.425943162599511e-07+4.624002763582267e-09j),(9.140020440407733e-09-1.8048268910286403e-08j),(5.775176911863985e-06+1.0291040741225486e-05j),(-5.1287010625749757e-08+1.4664051549104687e-08j),(-5.202988506550443e-10-1.6896349605339436e-10j),(1.264479662968239e-09-2.658164076479665e-09j),(-8.187153623956653e-11+9.3674894442526e-11j),(3.6832376064314145e-05-1.8138305130529755e-05j),(5.460509894142076e-10-8.642139771803349e-11j),(-1.4897121856797581e-09+3.919959832345289e-09j),(-3.032051156426657e-05-6.476993255764675e-05j),(3.33804991404419e-09-3.753572623311542e-09j),(-1.0883378292075653e-10+8.172281157820553e-10j),(-6.361563381552414e-09+1.9313021447923222e-10j),(-1.7579365650764045e-09-2.7507624985879614e-09j)
(6.841537507063893e-09+1.7721715778502886e-08j),(-3.268731252483496e-07-9.70853670249699e-08j),(1.5482105700278017e-08-1.1831105925861776e-08j),(2.4279886157034403e-06+1.1072094453221347e-05j),(-5.339678155845047e-08+2.1748711103886884e-10j),(-4.3460619872052136e-10-3.9349357020487137e-10j),(2.0352862349404196e-09-1.982242671009962e-09j),(-1.0837781394066805e-10+3.420656830945017e-11j),(3.83661390671005e-05-5.4038906811542096e-06j),(5.554714160234844e-10+5.966995734096813e-11j),(-2.8286472087138486e-09+3.1970207136934308e-09j),(-7.802749879823676e-06-7.27731710743668e-05j),(4.490401787746524e-09-2.4808038008185224e-09j),(-3.292714658063976e-10+7.683642419276137e-10j),(-6.1362629774759974e-09-1.957520173255805e-09j),(-1.0614954416926897e-09-3.259459822016383e-09j)
(1.0929371406208806e-09+1.9452288640712103e-08j),(-2.586290856568118e-07-1.860887627961461e-07j),(1.986522667672327e-08-4.006581484507953e-09j),(-1.3344253252612247e-06+1.0465137560772895e-05j),(-4.9173297668275146e-08-1.4456309820236062e-08j),(-2.516911666841046e-10-5.724994036271922e-10j),(2.6146736431269724e-09-1.091538790489932e-09j),(-1.0424394970062352e-10-3.474167718589423e-11j),(3.6606055663390965e-05+7.936965730347374e-06j),(5.137490310308962e-10+2.014057142130969e-10j),(-3.843777246755335e-09+2.0231031238133213e-09j),(1.4553305194358885e-05-7.614992122648525e-05j),(5.164314390387996e-09-8.624648129954097e-10j),(-5.469733329112134e-10+6.662078449161609e-10j),(-5.1968689829296116e-09-3.9337925006405785e-09j),(-3.27186025769479e-10-3.6073371047964655e-09j)
(-4.97125921461359e-09+1.7795855292543845e-08j),(-1.4862964174273092e-07-2.5005564655611677e-07j),(2.1593390375437956e-08+4.27832443848561e-09j),(-5.055203063228136e-06+8.557797650466177e-06j),(-3.913326909333336e-08-2.7913329072781738e-08j),(5.2201723791008974e-12-6.646446665781447e-10j),(2.932689852869525e-09-8.381662718625918e-11j),(-6.762247639477594e-11-9.747222272778693e-11j),(3.179533935154081e-05+2.0628329788770473e-05j),(4.2567455014849153e-10+3.2647967091684784e-10j),(-4.38694705357124e-09+5.373785253151331e-10j),(3.532362017203648e-05-7.47257771573498e-05j),(5.259404390331895e-09+9.250764088993747e-10j),(-7.468837938579612e-10+5.105691972211978e-10j),(-3.6352626102124758e-09-5.503285529634306e-09j),(4.494406423418924e-10-3.767399331333578e-09j)
(-1.0451856435948137e-08+1.3035589776613774e-08j),(-1.469368580728335e-08-2.800181798477497e-07j),(2.0357824261209707e-08+1.1842045064396173e-08j),(-8.25191266096877e-06+5.596422812395376e-06j),(-2.4418503971591394e-08-3.873933533561797e-08j),(2.9516015355221344e-10-6.408990842617459e-10j),(2.9573102152653048e-09+9.255607305088162e-10j),(-3.8311131435720465e-12-1.3818882514856622e-10j),(2.4491779841338718e-05+3.154792955182513e-05j),(3.0077102585740574e-10+4.2535854734931593e-10j),(-4.3671866445875036e-09-1.0737612355774368e-09j),(5.350245273992294e-05-6.844209982026437e-05j),(4.739284406783559e-09+2.676675354759204e-09j),(-9.079768412453396e-10+3.0916394287933544e-10j),(-1.6160995690722247e-09-6.474706202597839e-09j),(1.2587100947058711e-09-3.718727777957287e-09j)
(-1.4468014331777566e-08+6.023520853924047e-09j),(1.2166099232897573e-07-2.7157909240947255e-07j),(1.626605041241233e-08+1.7668082630432706e-08j),(-1.0479978601698446e-05+1.963842747889458e-06j),(-6.707045358734567e-09-4.560551542094391e-08j),(5.661605983894009e-10-4.908663600303941e-10j),(2.6932943534100803e-09+1.8266175833404616e-09j),(7.476300085724281e-11-1.4428965272336e-10j),(1.5405858735360435e-05+3.978851106566981e-05j),(1.5108025009424168e-10+4.914549857091487e-10j),(-3.765978129212832e-09-2.599786050172712e-09j),(6.829397426034291e-05-5.739296416023063e-05j),(3.6397956103791075e-09+4.182748864875824e-09j),(-1.0083465838770954e-09+7.673520401614647e-11j),(6.379816150676105e-10-6.721649097119447e-09j),(2.0607476243872e-09-3.451237764464714e-09j)
(-1.6322939571154585e-08-1.970777956188229e-09j),(2.388892917665254e-07-2.2524643798228465e-07j),(9.799087656582774e-09+2.103633239747931e-08j),(-1.1404590002050494e-05-1.8697369103268763e-06j),(1.1901924434175354e-08-4.7463599737927965e-08j),(7.629864312239158e-10-2.2849674811856732e-10j),(2.1700662047035977e-09+2.5328832209520625e-09j),(1.5130555445663123e-10-1.0946775817420939e-10j),(5.255438084075564e-06+4.467806997116648e-05j),(-1.0825924222378078e-11+5.200306507105827e-10j),(-2.642720637686783e-09-3.833431567298391e-09j),(7.888094314807352e-05-4.194429079295858e-05j),(2.0674405497160767e-09+5.253346431497516e-09j),(-1.0308918604648378e-09-1.667396428511266e-10j),(2.8728511288426646e-09-6.1983327120450555e-09j),(2.7863068888524805e-09-2.96804657172604e-09j)
(-1.5645833365170498e-08-9.523436700701392e-09j),(3.1866736831367e-07-1.462413144739148e-07j),(1.756567976880612e-09+2.1568507451746147e-08j),(-1.0862663955596715e-05-5.417548209277996e-06j),(2.910127942577704e-08-4.3833226729757635e-08j),(8.392284451943904e-10+1.095406681930502e-10j),(1.4302773793139305e-09+2.9883233206163866e-09j),(2.0697657534551522e-10-3.605207100481492e-11j),(-5.292124512184681e-06+4.5781546572800834e-05j),(-1.7272135534361523e-10+5.079140764901231e-10j),(-1.1294835594257047e-09-4.599270086663846e-09j),(8.436361679718688e-05-2.2858868780256286e-05j),(1.9011737830014754e-10+5.7440655462694595e-09j),(-9.69225751267787e-10-4.008922261396826e-10j),(4.829596908512815e-09-4.9466796853866625e-09j),(3.353389472058327e-09-2.288240723014375e-09j)
(-1.2450437053379931e-08-1.5342396540828022e-08j),(3.4853255074915e-07-4.4156881947801176e-08j),(-6.80239524364743e-09+1.923599041748324e-08j),(-8.893593468544152e-06-8.249912267940724e-06j),(4.271546149796356e-08-3.500011589117937e-08j),(7.662561470564368e-10+4.674949499486795e-10j),(5.280233638404964e-10+3.1612117463956434e-09j),(2.2504226714072534e-10+6.546816779004164e-11j),(-1.5585507743609185e-05+4.291959385109398e-05j),(-3.2318789670496e-10+4.5372343835162925e-10j),(5.852551988636789e-10-4.778500606259049e-09j),(8.393570956251834e-05-1.346511200919944e-06j),(-1.7800531214799263e-09+5.573615989148598e-09j),(-8.291265963070654e-10-6.062707703234415e-10j),(6.275289230042978e-09-3.093731048587524e-09j),(3.691012229888897e-09-1.4476376029813643e-09j)
(-7.12906542810003e-09-1.84866968413474e-08j),(3.2386934130766645e-07+6.764457160659817e-08j),(-1.4661734186217668e-08+1.436174996441206e-08j),(-5.729313759749863e-06-1.0048622100165235e-05j),(5.1081806033086276e-08-2.1975745911374264e-08j),(5.408681218324101e-10+7.793375567809601e-10j),(-4.6376504790781675e-10+3.0367355465225722e-09j),(1.945126168648578e-10+1.7733618764863356e-10j),(-2.4920222889644447e-05+3.621115186055253e-05j),(-4.5011643642312695e-10+3.6006365314954097e-10j),(2.278844315650705e-09-4.3266541495726605e-09j),(7.72033410684515e-05+2.1001498485474342e-05j),(-3.6115354284463425e-09+4.737592310576025e-09j),(-6.27175619232161e-10-7.680204233322413e-10j),(7.030740726197297e-09-8.393801870243641e-10j),(3.76313996975386e-09-4.983359767571089e-10j)
(-4.2033576626509026e-10-1.8491924425705872e-08j),(2.488875766895678e-07+1.7338088875140385e-07j),(-2.063106466234355e-08+7.606967296866697e-09j),(-1.7548043571470065e-06-1.0631119632524338e-05j),(5.331607644806653e-08-6.253148773162246e-09j),(1.8868515981670447e-10+9.813560589155691e-10j),(-1.4506856504272123e-09+2.615536314055633e-09j),(1.1289763081519335e-10+2.7757895035481143e-10j),(-3.251610321960252e-05+2.611972828719888e-05j),(-5.421104311924745e-10+2.339112202511603e-10j),(3.7240850840097925e-09-3.283033224124381e-09j),(6.446381739428741e-05+4.238202197028162e-05j),(-5.080617245159621e-09+3.3108875008069837e-09j),(-3.8556234347426744e-10-8.768464589904384e-10j),(6.992184781739774e-09+1.5657457833225681e-09j),(3.578033206615924e-09+4.943041649751005e-10j)
