0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02
(-1.6347813001925929e-09-2.362681345584872e-09j),(-2.418784398811658e-09+5.105555925388177e-10j),(1.1199096238552237e-08+6.897727063887055e-10j),(-9.55915380491949e-09+7.531937915834377e-10j),(1.4332359274799932e-08-1.4464524323846561e-08j),(7.170162383700429e-09-7.604782757904247e-09j),(1.4543162326689555e-08+1.795852703417267e-08j),(-1.5387108680311818e-08+1.21684479332538e-09j),(6.330562223043161e-08+6.202043366954517e-09j),(-2.235947313583661e-08+6.327622237391827e-09j),(-1.1394582055066774e-08-1.396992567880618e-08j),(1.0438308716839285e-07-7.783984310671207e-08j),(-2.048437345318212e-08+7.806928703279952e-09j),(2.8755754790787148e-08+1.602291104826169e-08j),(1.2157540333429783e-08+1.6902525467224624e-08j),(3.151217949142196e-08-2.9105942611784598e-08j)
(-2.3098029459760467e-11-2.9108281590757473e-09j),(-2.481636059436283e-09-7.215928788678589e-10j),(9.528475050303449e-09+6.1832738740647556e-09j),(-9.250631562940318e-09-2.7418148006048605e-09j),(1.949887360579861e-08-6.667619705133157e-09j),(9.889242040400644e-09-3.755487181278644e-09j),(5.865263559272837e-09+2.2627153541721173e-08j),(-1.4733612474204765e-08-5.173146148561895e-09j),(5.8942798725111596e-08+2.3896874636492868e-08j),(-2.3353239435711936e-08-2.6156476860322727e-09j),(-5.4810473372892455e-09-1.7392244924311012e-08j),(1.2073915948477054e-07-4.898179786882396e-08j),(-2.2171484973466815e-08+1.4768847597976068e-10j),(2.1884455971863838e-08+2.5076002127779846e-08j),(5.8661883992815555e-09+2.0224738895864463e-08j),(3.9610078754378376e-08-1.7642346636811944e-08j)
(1.640429534185151e-09-2.452162510279747e-09j),(-1.9283337823897736e-09-1.8880601124547156e-09j),(5.320931776853154e-09+1.0193785341656342e-08j),(-7.751313930391445e-09-5.918694907008926e-09j),(2.0676328836863167e-08+2.725273912840945e-09j),(1.0664010234526134e-08+9.513794363417913e-10j),(-4.079874819324836e-09+2.3289605482868772e-08j),(-1.1512824008648349e-08-1.0817645249381201e-08j),(4.953198061220133e-08+3.978207104837085e-08j),(-2.086742335103522e-08-1.1369566703186696e-08j),(1.3575753486406996e-09-1.8394928151415514e-08j),(1.287364823556256e-07-1.6564361224554967e-08j),(-2.105873976733015e-08-7.70684308173386e-09j),(1.225084271887026e-08+3.134112173719383e-08j),(-1.254759100067526e-09+2.1261219515799815e-08j),(4.364456212958189e-08-4.040581006720739e-09j)
(2.773480167741999e-09-1.1196310544557723e-09j),(-8.402931349909921e-10-2.6862416271789047e-09j),(-3.841887532286519e-10+1.163451281031917e-08j),(-5.2454987782875406e-09-8.365812545698228e-09j),(1.7518995105726283e-08+1.1771026968522516e-08j),(9.288983379678236e-09+5.579689891215102e-09j),(-1.3512939173751988e-08+1.9732459216639084e-08j),(-6.221909549647716e-09-1.4721215669157496e-08j),(3.578880892583398e-08+5.246687740292167e-08j),(-1.5196405159067493e-08-1.8617149505456246e-08j),(8.16007097842555e-09-1.6777756064759154e-08j),(1.2784869071154225e-07+1.718318870530144e-08j),(-1.7224413888726968e-08-1.4755213396067189e-08j),(9.420646492336875e-10+3.4009527641568724e-08j),(-8.392554506575659e-09+1.9838325373194742e-08j),(4.3095336780630955e-08+1.0290133983752773e-08j)
(2.9632805642350714e-09+6.424290236010054e-10j),(5.5450475528669e-10-2.8790318012042524e-09j),(-6.130908527565912e-09+1.0063928551067696e-08j),(-2.0471391570958892e-09-9.765147070099197e-09j),(1.0587730712545627e-08+1.8551513751894488e-08j),(5.9916721480500405e-09+9.185936718870208e-09j),(-2.070730734711793e-08+1.25048677332574e-08j),(2.7143401932334453e-10-1.6167070088765576e-08j),(1.8809008687151127e-08+6.081354889663773e-08j),(-7.118214432878502e-09-2.3237530960268866e-08j),(1.3947501297995325e-08-1.2712335525549201e-08j),(1.1816478803404678e-07+4.9965127539729164e-08j),(-1.1096444528391242e-08-2.007624116219231e-08j),(-1.0730528792397736e-08+3.268223450005593e-08j),(-1.47141245641064e-08+1.606555468479464e-08j),(3.792084544552321e-08+2.38319536483678e-08j)
(2.1173938413631382e-09+2.2269440281900103e-09j),(1.9287822380810457e-09-2.363920392377061e-09j),(-1.041406513169671e-08+5.818128048268671e-09j),(1.4417588613829286e-09-9.933946964110457e-09j),(1.253422746802459e-09+2.1580310143895934e-08j),(1.3955630342993191e-09+1.101190424749774e-08j),(-2.430226675159522e-08+2.8359427437501207e-09j),(6.871202577802955e-09-1.484630810824294e-08j),(-4.721569701256502e-12+6.404645842419727e-08j),(2.210273941194244e-09-2.4478797661124153e-08j),(1.78647036298258e-08-6.725958958546646e-09j),(1.0035262486189473e-07+7.956222647223439e-08j),(-3.406821141181699e-09-2.2948702008401647e-08j),(-2.138310910459153e-08+2.7428920731055368e-08j),(-1.946175052996274e-08+1.0329618204188748e-08j),(2.8573925090969864e-08+3.511794497611964e-08j)
(5.047571262626164e-10+3.0723017877968364e-09j),(2.9311898549838542e-09-1.2108603849090398e-09j),(-1.2075772949592286e-08-5.7137818909984846e-11j),(4.7823441093218324e-09-8.8441814057461e-09j),(-8.571486766420103e-09+2.0126706085529173e-08j),(-3.595836477024277e-09+1.0642615050288941e-08j),(-2.35609031750749e-08-7.572355201465662e-09j),(1.243675065002874e-08-1.0922236238438598e-08j),(-1.905447798226059e-08+6.182719424419906e-08j),(1.1419007457950615e-08-2.2078613499725025e-08j),(1.9305513291801713e-08+3.6507834919388523e-10j),(7.55934114938491e-08+1.0395724036012389e-07j),(4.895762021135365e-09-2.2948295310253663e-08j),(-2.97227860190647e-08+1.8788846663306813e-08j),(-2.2044700509256725e-08+3.2554305977226795e-09j),(1.5964018643864517e-08+4.289045996499049e-08j)
(-1.3290642223863877e-09+2.8615014182320832e-09j),(3.2750657870472556e-09+3.406794905717797e-10j),(-1.061518214582735e-08-6.063838280987132e-09j),(7.552832927394281e-09-6.623577188999744e-09j),(-1.682412119999378e-08+1.4388577328199745e-08j),(-7.976805957894287e-09+8.10026056130221e-09j),(-1.851718110517098e-08-1.6844320560584094e-08j),(1.597950237091684e-08-5.012918316122248e-09j),(-3.668710285233534e-08+5.4292074255533155e-08j),(1.9125088694336305e-08-1.6314046668159287e-08j),(1.8005660663232198e-08+7.567211635296696e-09j),(4.5501113248459405e-08+1.214527036787634e-07j),(1.2761823808218994e-08-2.0008636586510998e-08j),(-3.4703584555499874e-08+7.71703258549902e-09j),(-2.211137521829444e-08-4.361192632558553e-09j),(1.3698226284325937e-09+4.624053830810136e-08j)
(-2.745615117102999e-09+1.6399883937957773e-09j),(2.819534492494244e-09+1.927305920772897e-09j),(-6.3368605656219926e-09-1.0630879584140033e-08j),(9.39974087903475e-09-3.5399999716141617e-09j),(-2.1723377082144497e-08+5.473603158852949e-09j),(-1.0841540785113046e-08+3.849129213455769e-09j),(-9.989022956041212e-09-2.326693777981704e-08j),(1.683716946217121e-08+1.9051112622712755e-09j),(-5.134942919367223e-08+4.204118281311556e-08j),(2.413949991116049e-08-7.972944463616519e-09j),(1.4089034440316615e-08+1.3847968495831553e-08j),(1.2031641351816279e-08+1.3077765207090472e-07j),(1.917333564712901e-08-1.4439176321638588e-08j),(-3.56574249933769e-08-4.519945515901989e-09j),(-1.9596514783697737e-08-1.1642230916068354e-08j),(-1.3689586015370175e-08+4.471286124409587e-08j)
(-3.2363983079003888e-09-1.9090431964821399e-10j),(1.6167211083243275e-09+3.1477437730326193e-09j),(-2.9177482048545776e-10-1.2526122975898738e-08j),(1.0079928198536653e-08+3.098840574071051e-11j),(-2.2153447218849104e-08-4.812292229143003e-09j),(-1.1570960883325652e-08-1.2876598549800678e-09j),(5.532402191336714e-10-2.560594191496389e-08j),(1.4797745600170384e-08+8.65699761564944e-09j),(-6.173931366982798e-08+2.6085829950014863e-08j),(2.5649542135210193e-08+1.7528735443090084e-09j),(8.058513882233944e-09+1.828381628920531e-08j),(-2.2621303007617108e-08+1.311836611361671e-07j),(2.3275815795371882e-08-6.893092964260007e-09j),(-3.238132959632319e-08-1.648868192432446e-08j),(-1.4734673614251506e-08-1.7729676104916062e-08j),(-2.7611585175669273e-08+3.836423592308803e-08j)
(-2.60371838822582e-09-2.0042212311252095e-09j),(-8.409278081275478e-11+3.6615561796523375e-09j),(5.980154256816224e-09-1.1185640528204393e-08j),(9.491910626803427e-09+3.6474990903939985e-09j),(-1.7915149679023416e-08-1.432936307260997e-08j),(-9.965026827990007e-09-6.2860949656568685e-09j),(1.1238057347620197e-08-2.3341379148549993e-08j),(1.0145371781268442e-08+1.4068782567051405e-08j),(-6.69296245036682e-08+7.758742979871749e-09j),(2.3349278261909326e-08+1.1437676171342024e-08j),(7.318409945995765e-10+2.019537019829955e-08j),(-5.6145948596262334e-08+1.2251525268687966e-07j),(2.44908789224121e-08+1.7083051162487688e-09j),(-2.517293900741991e-08-2.6756269962110802e-08j),(-8.040255757843217e-09-2.188473148188439e-08j),(-3.888072911421104e-08+2.7769386996248305e-08j)
(-1.0395886594959196e-09-3.1630680582028512e-09j),(-1.885762264759371e-09+3.2846355447255765e-09j),(1.0840598489712969e-08-6.880801576735778e-09j),(7.6895467690038e-09+6.854982985633074e-09j),(-9.791258089661884e-09-2.1049253427110782e-08j),(-6.294516587456449e-09-1.0126793700516128e-08j),(2.012516393204793e-08-1.6779034627222364e-08j),(3.624429936619613e-09+1.7170411582586306e-08j),(-6.645060774550396e-08-1.1402125265680761e-08j),(1.749663233412126e-08+1.9628747776123146e-08j),(-6.868304438640562e-09+1.9250005079700836e-08j),(-8.624779271488688e-08+1.0524271532007386e-07j),(2.2596911352298303e-08+1.028687772532982e-08j),(-1.4804812397487435e-08-3.4061317502092916e-08j),(-2.5406859027459166e-10-2.35778428188253e-08j),(-4.623197087588434e-08+1.3970017318601284e-08j)
(9.318202431140929e-10-3.242735089205921e-09j),(-3.3350485150242336e-09+2.047407313808654e-09j),(1.2980664181935966e-08-6.660448880239621e-10j),(4.879503408380529e-09+9.23919033100611e-09j),(5.961866953643171e-10-2.3484636421172182e-08j),(-1.2558970797043032e-09-1.200097503973385e-08j),(2.5556314307818835e-08-7.013563515603786e-09j),(-3.6794071065927392e-09+1.736928354003024e-08j),(-6.032335457143126e-08-2.978462417426186e-08j),(8.887740183897976e-09+2.5064758417429442e-08j),(-1.3656261635081354e-08+1.5518471769033923e-08j),(-1.107998480472317e-07+8.044507375438383e-08j),(1.776586551351962e-08+1.7743421705999547e-08j),(-2.443373480996474e-09-3.746757127488239e-08j),(7.739097397362257e-09-2.25548348225108e-08j),(-4.8792744997654626e-08-1.6259194358927224e-09j)
(2.629227121101461e-09-2.1860806113431424e-09j),(-4.0356184801700055e-09+2.0525303069158306e-10j),(1.1772077203848854e-08+5.877389875827395e-09j),(1.4000422390329799e-09+1.0480450405059897e-08j),(1.1107015795354436e-08-2.1018047136172545e-08j),(4.159027750274501e-09-1.148055579711746e-08j),(2.6464039814707212e-08+4.252313552321193e-09j),(-1.051807882985612e-08+1.456220915768304e-08j),(-4.904498668816546e-08-4.583595581127226e-08j),(-1.2501876101512904e-09+2.6868123535812918e-08j),(-1.8638995793919972e-08+9.472852967813925e-09j),(-1.2799463090394537e-07+4.9746004243893504e-08j),(1.054989758115263e-08+2.3096900786518385e-08j),(1.0481903412407307e-08-3.6483681466917593e-08j),(1.5010217603988714e-08-1.887405338218228e-08j),(-4.61841817111285e-08-1.7387187180779815e-08j)
(3.4497115820074e-09-3.333683089868399e-10j),(-3.755785480460509e-09-1.8118469739320792e-09j),(7.448197147923801e-09+1.1042313904399004e-08j),(-2.317727173209921e-09+1.0397556422329763e-08j),(1.9523980535001614e-08-1.405239001899672e-08j),(8.858836288000097e-09-8.614003041068308e-09j),(2.2579092928586434e-08+1.5003642458904125e-08j),(-1.5695194750815055e-08+9.164523871040655e-09j),(-3.353379650315678e-08-5.8186893746037284e-08j),(-1.1433202273892966e-08+2.468511712228197e-08j),(-2.1059806916345186e-08+1.9284970913115025e-09j),(-1.3648853659841722e-07+1.5207413575208068e-08j),(1.818828613120545e-09+2.5614257822794513e-08j),(2.2442953706654874e-08-3.1130248454462876e-08j),(2.0693235648871645e-08-1.2904640578653794e-08j),(-3.857355334468316e-08-3.162960086672319e-08j)
(3.0813132012245286e-09+1.6866547383943088e-09j),(-2.4996956774156526e-09-3.4982029953173e-09j),(1.0655961248929553e-09+1.3441065712750096e-08j),(-5.799845283236082e-09+8.975816987890233e-09j),(2.4017976446144243e-08-3.951183749463842e-09j),(1.18708013429936e-08-3.927726909748985e-09j),(1.4498088402277384e-08+2.3273238254217344e-08j),(-1.8273899700786908e-08+2.050781136317412e-09j),(-1.504891891051298e-08-6.576185774333325e-08j),(-2.0135518619850278e-08+1.8751356655714063e-08j),(-2.0512557324222372e-08-6.066107650039854e-09j),(-1.355226636084583e-07-2.080553611028465e-08j),(-7.3427538471549e-09+2.4908777920319134e-08j),(3.1993260775874183e-08-2.19489461156319e-08j),(2.408811746091959e-08-5.2926833356515404e-09j),(-2.666653453345829e-08-4.27946503316496e-08j)
(1.6209272825652693e-09+3.1691064979261992e-09j),(-5.252177754268148e-10-4.397977772991616e-09j),(-5.753809883277808e-09+1.2376367311259216e-08j),(-8.591747410672075e-09+6.374617178812236e-09j),(2.3545637946124415e-08+7.226312906992879e-09j),(1.2542596322094142e-08+1.669565572238977e-09j),(3.594971180601425e-09+2.749960430825547e-08j),(-1.7745620089081463e-08-5.586309657586576e-09j),(4.911320334622462e-09-6.78638288651098e-08j),(-2.601877527824864e-08+9.870247717212551e-09j),(-1.700787795880521e-08-1.337341393049081e-08j),(-1.250078085683582e-07-5.578328298762957e-08j),(-1.5771459551215174e-08+2.099799349252894e-08j),(3.794192903813827e-08-9.949919008972491e-09j),(2.4746741647575128e-08+3.110310084998206e-09j),(-1.1645362808539388e-08-4.961976023414727e-08j)
(-4.482609365166834e-10+3.5790407442283406e-09j),(1.7055666045440922e-09-4.228030882684387e-09j),(-1.1232929543205244e-08+8.041721611655558e-09j),(-1.031798043953641e-08+2.9108957980343453e-09j),(1.8087621340795475e-08+1.7144911613601014e-08j),(1.0681488760781266e-08+7.062071684877953e-09j),(-8.2122722131283e-09+2.682181067850745e-08j),(-1.4128553467909882e-08-1.2434776919389478e-08j),(2.4716303047290503e-08-6.423583493829925e-08j),(-2.8136114218266876e-08-6.945011885294564e-10j),(-1.0981026612468659e-08-1.8929002853702383e-08j),(-1.0555735260715513e-07-8.724327942119877e-08j),(-2.2371868996378198e-08+1.4310527389379753e-08j),(3.950087443709894e-08+3.4991718259527137e-09j),(2.2530053099945157e-08+1.1340541477235285e-08j),(4.949133068493361e-09-5.127981647854357e-08j)
(-2.4164744927390824e-09+2.7435220067654423e-09j),(3.6341892232436726e-09-2.9634270915385593e-09j),(-1.3903280071173183e-08+1.4930363525468034e-09j),(-1.0736234130710815e-08-9.781245893574375e-10j),(8.677441912543154e-09+2.3678532877568117e-08j),(6.605181194690317e-09+1.1149061744239296e-08j),(-1.8796615680911048e-08+2.125059977701891e-08j),(-7.977295482153374e-09-1.7288715933045724e-08j),(4.271747921721046e-08-5.5091548328507266e-08j),(-2.608342990342005e-08-1.1397848521633481e-08j),(-3.2394171596987993e-09-2.1895392492980293e-08j),(-7.846345934206681e-08-1.1291096365025143e-07j),(-2.6257671744019725e-08+5.639896277186945e-09j),(3.6387938732014345e-08+1.6828070721666462e-08j),(1.7632325477273485e-08+1.8433321792207023e-08j),(2.137377581467357e-08-4.7485028531483773e-08j)
(-3.5898357384283748e-09+9.221417363404194e-10j),(4.743258072171128e-09-8.633626923403919e-10j),(-1.299514412511046e-08-5.608040530247269e-09j),(-9.772099012437588e-09-4.79295754393559e-09j),(-2.7912440753342596e-09+2.5365355172042046e-08j),(1.0885850332747427e-09+1.3069045778772215e-08j),(-2.6205150239881895e-08+1.168739068057725e-08j),(-2.9894969870685903e-10-1.9259601486750924e-08j),(5.736921488067113e-08-4.111172511773142e-08j),(-2.0072209369116322e-08-2.0638264855098697e-08j),(5.145811410931454e-09-2.1787207025646826e-08j),(-4.560610393022963e-08-1.3089687173151543e-07j),(-2.6870366600991144e-08-3.9489258833679405e-09j),(2.8871093315024372e-08+2.8446657984832393e-08j),(1.0564413733070273e-08+2.3534164429376754e-08j),(3.5866167947495775e-08-3.852342839582434e-08j)
(-3.534905128992526e-09-1.2729047871290894e-09j),(4.695697695254773e-09+1.5804309214101004e-09j),(-8.65883142227057e-09-1.141350550410451e-08j),(-7.532883318453266e-09-8.037582684793808e-09j),(-1.3944732895254244e-08+2.173292257377648e-08j),(-4.782425986235905e-09+1.2379972157660076e-08j),(-2.9018543058924277e-08-2.2007113558206705e-10j),(7.611236060865361e-09-1.7938506752571883e-08j),(6.735444530381989e-08-2.340437905879802e-08j),(-1.091277702765286e-08-2.6996050742925747e-08j),(1.2986003411557163e-08-1.8549255234829e-08j),(-9.304689056835874e-09-1.3984968760448308e-07j),(-2.405731786183461e-08-1.3248934393225774e-08j),(1.774835949024267e-08+3.693288480519146e-08j),(2.1026170686469276e-09+2.6002908780159354e-08j),(4.683286646966837e-08-2.5242787881036024e-08j)
(-2.2374131539751742e-09-3.0810137480889136e-09j),(3.4347618204481554e-09+3.7546910515322846e-09j),(-1.946646318621454e-09-1.4370370809865351e-08j),(-4.294572345278956e-09-1.0285350271100506e-08j),(-2.241879646856005e-08+1.3421328924187688e-08j),(-9.823501854262166e-09+9.158824461408436e-09j),(-2.6619880906223442e-08-1.2360229862282156e-08j),(1.4387503680296773e-08-1.3477104318269092e-08j),(7.170980395288808e-08-3.4260726050167813e-09j),(9.398668785216258e-11-2.945126193374628e-08j),(1.9143789885183508e-08-1.2573954645369853e-08j),(2.787177335346209e-08-1.390669570345957e-07j),(-1.8101949583055707e-08-2.1063865659276983e-08j),(4.265425736837765e-09+4.1206788463552814e-08j),(-6.796749527782432e-09+2.5491666538434397e-08j),(5.302319021928523e-08-8.971392963666594e-09j)
(-1.189383380647837e-10-3.856528348264758e-09j),(1.217343470946083e-09+5.078451794653994e-09j),(5.44071915503517e-09-1.363314264086163e-08j),(-4.6515480585782723e-10-1.1235654299688597e-08j),(-2.6358039024820143e-08+2.07449682439066e-09j),(-1.2990098810988968e-08+3.998781360272767e-09j),(-1.932633253696282e-08-2.2531172503729515e-08j),(1.882873569584862e-08-6.575897888099435e-09j),(6.99349490870986e-08+1.7134340548544098e-08j),(1.1339319918852069e-08-2.754564813744444e-08j),(2.2695886679596113e-08-4.655408428653774e-09j),(6.330970579934336e-08-1.2855091975629062e-07j),(-9.695348807735319e-09-2.6359860163960317e-08j),(-1.0024256953888109e-08+4.066624806909823e-08j),(-1.5104518984624632e-08+2.199228601217878e-08j),(5.367063844856662e-08+8.613228288683325e-09j)
(2.0992835333286993e-09-3.298869486303531e-09j),(-1.4340620515200012e-09+5.159311942453397e-09j),(1.15837721362776e-08-9.305058807204356e-09j),(3.4688435189901433e-09-1.0752320403691908e-08j),(-2.4821238078465394e-08-9.9828154176743e-09j),(-1.359412923996861e-08-2.0987187786725917e-09j),(-8.351715515221701e-09-2.883877014579298e-08j),(2.0110770959823454e-08+1.6262697969640314e-09j),(6.206645278540601e-08+3.6499137942917456e-08j),(2.1142338972575016e-08-2.1464553241113918e-08j),(2.3072665924546415e-08+4.115128442699249e-09j),(9.454585420148523e-08-1.0900207005762866e-07j),(1.423167778104009e-10-2.8402729943856307e-08j),(-2.3436448048753644e-08+3.526908565486185e-08j),(-2.183757167193504e-08+1.584576896178579e-08j),(4.8586388563419635e-08+2.5657191866230556e-08j)
(3.640870897642268e-09-1.5674800324533854e-09j),(-3.852589409093818e-09+3.906540727486424e-09j),(1.484228072889752e-08-2.4312747020825267e-09j),(7.004449304327596e-09-8.882626089156665e-09j),(-1.8001793295500875e-08-2.0219066476528694e-08j),(-1.1450398267946056e-08-7.917652956808526e-09j),(4.3929107623186794e-09-3.004796860855598e-08j),(1.7937880753091388e-08+9.73841480440481e-09j),(4.869758700618814e-08+5.2961163822116675e-08j),(2.7998674181781483e-08-1.2024282704678874e-08j),(2.0146021085824873e-08+1.2498883138612213e-08j),(1.1943395604387002e-07-8.175818255984011e-08j),(1.0184733946747974e-08-2.6857573922228857e-08j),(-3.435395636266912e-08+2.5550311049907688e-08j),(-2.6174258967390356e-08+7.709791375365235e-09j),(3.819036992175626e-08+4.032412844888006e-08j)
(3.945233221870678e-09+7.623023611232169e-10j),(-5.393987892937097e-09+1.5750694835238196e-09j),(1.429099316976112e-08+5.248960633832711e-09j),(9.685298728804717e-09-5.850690331064016e-09j),(-7.2137790600207935e-09-2.642706789030361e-08j),(-6.927545548477588e-09-1.2268919100890148e-08j),(1.6631491230165486e-08-2.5822052592679248e-08j),(1.2606353489073305e-08+1.635271263134633e-08j),(3.093815296641389e-08+6.504290021785947e-08j),(3.081250346803311e-08-5.639224523606588e-10j),(1.4259012479595729e-08+1.9283057720271882e-08j),(1.3627379770234233e-07-4.8687800267733636e-08j),(1.915191425510095e-08-2.1840774248942683e-08j),(-4.1420705649454855e-08+1.2571722702376969e-08j),(-2.755361823267707e-08-1.511519030921186e-09j),(2.348030098700874e-08+5.099253313608042e-08j)
(2.871969188157223e-09+2.887792890043895e-09j),(-5.608353079498987e-09-1.283140505756107e-09j),(9.981014306330205e-09+1.174285451973596e-08j),(1.115907299320822e-08-2.0312294205104744e-09j),(5.358105272130302e-09-2.7197574681576936e-08j),(-8.869552064213554e-10-1.423272500523125e-08j),(2.6127557269596828e-08-1.6804546043699636e-08j),(4.966183680526617e-09+2.028828002271315e-08j),(1.0313072781134812e-08+7.163544736180916e-08j),(2.9068379882064616e-08+1.1243174932014558e-08j),(6.187525004519464e-09+2.345658110688614e-08j),(1.439060051720641e-07-1.2049375091404233e-08j),(2.5872197610769476e-08-1.39155757674961e-08j),(-4.3709781614044364e-08-2.1929254997081326e-09j),(-2.574766867750529e-08-1.076651606360249e-08j),(5.937429479852034e-09+5.643343972356158e-08j)
(7.601189362083347e-10+4.057117297197529e-09j),(-4.370241210518072e-09-3.946205040481433e-09j),(2.9487540299404386e-09+1.5319347593596154e-08j),(1.1221883735922742e-08+2.0971036163572013e-09j),(1.7098684117161787e-08-2.223673961230599e-08j),(5.481372276697712e-09-1.3351618894628667e-08j),(3.10919262704401e-08-4.524544275754867e-09j),(-3.7129576845010665e-09+2.0800996569067304e-08j),(-1.1383372247630472e-08+7.210443312463012e-08j),(2.2924076169595066e-08+2.1634285962308618e-08j),(-2.9604909434010354e-09+2.4359530222362567e-08j),(1.41774335822975e-07+2.5670988067045743e-08j),(2.9435055004306623e-08-4.02936976194929e-09j),(-4.0841747272952335e-08-1.7024767010009395e-08j),(-2.089443222618921e-08-1.897532594539942e-08j),(-1.2621760160852187e-08+5.595134623538353e-08j)
(-1.676923048795058e-09+3.832644066788709e-09j),(-1.9312747749714573e-09-5.705536730889261e-09j),(-5.029652793285871e-09+1.496928827002809e-08j),(9.84601448842481e-09+6.009869903295772e-09j),(2.5506067648194383e-08-1.2455287348427132e-08j),(1.0890717168431792e-08-9.735008003000085e-09j),(3.051795806029944e-08+8.860601769478213e-09j),(-1.1951817450682607e-08+1.7722461648551465e-08j),(-3.225992044541433e-08+6.635326043066829e-08j),(1.3200689684383787e-08+2.901718243604982e-08j),(-1.1896810160568839e-08+2.1785478391707683e-08j),(1.2995677967262563e-07+6.193052975485649e-08j),(2.9312608627724126e-08+6.597623876766092e-09j),(-3.304341398942471e-08-3.015786411823936e-08j),(-1.3491014193861375e-08-2.51558304974557e-08j),(-3.0232927032697295e-08+4.9469346198037794e-08j)
(-3.591954673766252e-09+2.2552263574596715e-09j),(1.1271146788460394e-09-6.053660008199162e-09j),(-1.1886398796249738e-08+1.068737229872266e-08j),(7.1869947846950586e-09+9.202990592996265e-09j),(2.8721612603025313e-08+1.9493398967971286e-10j),(1.4218258697084463e-08-4.051529276407061e-09j),(2.438274408373044e-08+2.0943170231433967e-08j),(-1.8312795203854927e-08+1.150203950252918e-08j),(-5.050474808173511e-08+5.4834090873231314e-08j),(1.275362930888843e-09+3.221594393291745e-08j),(-1.9333258087775637e-08+1.602235005630718e-08j),(1.0915915493651827e-07+9.429350020120248e-08j),(2.543671852372745e-08+1.6622762605598345e-08j),(-2.113414418428094e-08-3.9989935444625155e-08j),(-4.3431499010699195e-09-2.854022027216633e-08j),(-4.499027760045532e-08+3.755121863465519e-08j)
(-4.296969466608144e-09-1.5824135581351748e-10j),(4.030319354954775e-09-4.830109486549208e-09j),(-1.5796982948454528e-08+3.498966687514048e-09j),(3.5668788597455223e-09+1.1257097423186007e-08j),(2.5940497082246365e-08+1.3107470673823792e-08j),(1.4736662241417006e-08+2.5942544324941475e-09j),(1.3673138706295449e-08+2.949675370628358e-08j),(-2.165083261633761e-08+3.1436433675722506e-09j),(-6.454610791505663e-08+3.850815691015468e-08j),(-1.11132681678412e-08+3.0655024066715915e-08j),(-2.4166117544685728e-08+7.823595766313554e-09j),(8.067519246092363e-08+1.205765579233877e-07j),(1.8217311291121634e-08+2.4749470750091062e-08j),(-6.441205584615859e-09-4.527546883237328e-08j),(5.520515145120391e-09-2.8669607286770543e-08j),(-5.525262921781134e-08+2.1354037281047103e-08j)
(-3.511155327933577e-09-2.5822794739101032e-09j),(6.004800405018753e-09-2.2827013131787966e-09j),(-1.5663303356847367e-08-4.783816285769808e-09j),(-5.632320280319331e-10+1.1891857986821766e-08j),(1.7605910376408273e-08+2.3557905015819288e-08j),(1.2271676884430052e-08+8.874714929475096e-09j),(2.302226695656673e-10+3.2885073289428915e-08j),(-2.131683224278391e-08-5.9554436097727545e-09j),(-7.318173786344379e-08+1.875639533418581e-08j),(-2.2116861583194546e-08+2.4460557610195525e-08j),(-2.5640613821773528e-08-1.6902712921523998e-09j),(4.631191569844887e-08+1.3896755562543484e-07j),(8.50167613230858e-09+2.989480994963271e-08j),(9.346705658109133e-09-4.528327057856908e-08j),(1.4965012771148687e-08-2.545389926791832e-08j),(-5.982314972192123e-08+2.5187790321854586e-09j)
(-1.4696356870771475e-09-4.165041215141717e-09j),(6.485806481580567e-09+9.77623759000148e-10j),(-1.14203876638335e-08-1.2017106768231052e-08j),(-4.678774705387203e-09+1.1005085084664539e-08j),(5.347034076440108e-09+2.927588902559302e-08j),(7.251544725738284e-09+1.3504120047844216e-08j),(-1.3564793734429555e-08+3.0372512288501354e-08j),(-1.7282611774729995e-08-1.4236513920319549e-08j),(-7.566928804968159e-08-2.7474417322976693e-09j),(-3.00536076738658e-08+1.4456668666715521e-08j),(-2.3466057320080567e-08-1.1183144291678404e-08j),(8.291731600510898e-09+1.4812363483776374e-07j),(-2.5241884388459046e-09+3.133225903949612e-08j),(2.4372424115671843e-08-3.9894561191703286e-08j),(2.2877911137850436e-08-1.9192367220540326e-08j),(-5.808924830221486e-08-1.6995837655571085e-08j)
(1.1441857518237182e-09-4.3271895266281455e-09j),(5.277250916665638e-09+4.121260317283258e-09j),(-4.0783028647148656e-09-1.6278749950146965e-08j),(-8.248866187749571e-09+8.688954516920532e-09j),(-8.337327595879925e-09+2.8937337165393484e-08j),(6.345494779883625e-10+1.550044079324126e-08j),(-2.5212208650417606e-08+2.2279081634296645e-08j),(-1.0159886634572429e-08-2.0246397782643212e-08j),(-7.177452158493183e-08-2.4186773109180023e-08j),(-3.366336674847801e-08+2.0572220586232478e-09j),(-1.786965161829332e-08-1.929081606035966e-08j),(-3.0871160913859946e-08+1.4725433825621374e-07j),(-1.3479250954435357e-08+2.879257946613171e-08j),(3.682792657029416e-08-2.9630753239643815e-08j),(2.8299982092399796e-08-1.0546518596019177e-08j),(-5.0098854258042556e-08-3.511585345917891e-08j)
